idx,target
194,-8.817596014151579e-05
195,-0.0004286674517690748
196,0.0005813157822617433
197,0.0013663881909491773
198,0.001273863879531286
199,1.999811620463246e-05
200,-9.756402524174522e-05
201,-0.0004004213265131128
202,0.0002675076839187392
203,0.00036384894150362414
204,0.00011708535570771577
205,-0.00010238671699112709
206,-0.0006431713536109382
207,0.0004603269907782747
208,0.00018119836479269273
209,-0.0011387260025179965
210,-0.002289417631384141
211,-0.0008048737881669294
212,7.06292716344912e-05
213,-0.0006022824509547974
214,0.0003029860257655406
215,0.0007730776812707606
216,-0.0002525653684262067
217,-0.0002575163206674523
218,-0.00010099133843411726
219,-1.0244529322312099e-05
220,-7.988260156571645e-05
221,-3.8964071615734435e-05
222,-7.781874821429768e-05
223,-0.0004036739052439015
224,-0.0009085203397612293
225,-0.00062447817570901
226,-0.00013830811734233763
227,-0.0003560636817160941
228,0.0003830935845405098
229,-0.00023912750265249374
230,-0.0002897076983649727
231,-0.00015574764179700695
232,0.0003354592039632223
233,0.0006038737654169217
234,-0.00047661133164621586
235,-0.0011339006107455181
236,-0.0008702499121734546
237,3.692029115093911e-05
238,-0.00048603512410109854
239,-0.00037515664428662305
240,0.00019217453720950817
241,0.0004005838147641641
242,0.00013680654225570383
243,0.0003402367639656812
244,0.001262291629918542
245,0.0008361811897446885
246,-0.0001892397396780356
247,8.425210886613715e-05
248,-0.0006598685535552902
249,-0.0014153424469010927
250,-5.5760469862965194e-05
251,0.000615424158676408
252,0.0007900068246060029
253,0.0004100724298180538
254,-0.00035825446707909975
255,0.00046740089873541197
256,-2.4158562756193558e-05
257,-0.0001886395202685466
258,0.0004097013984814938
259,0.0006329797407397268
260,0.00029989002846259326
261,-5.337672528857977e-06
262,0.00033646097912692414
263,0.00042942838558453705
264,0.00020419368255595417
265,-0.0005402697889915785
266,0.0017431414088765794
267,0.0010438446153891467
268,0.00030450894422754315
269,0.00033864442709481316
270,-0.00042559977930737474
271,-0.0008130454717016661
272,-0.0007586106117830162
273,-0.00031749948632990116
274,-0.0006962094426970316
275,0.00040143323114760955
276,-0.00018759631988225127
277,0.00027611915897550167
278,0.00061922225082963
279,0.0012106670444564692
280,-0.0003763428008101767
281,-0.0009138125731037446
282,4.6053790331566184e-05
283,0.00018077158808939072
284,-0.00018741036365929717
285,0.00012279417694010874
286,-0.0004471648589717659
287,0.0008831611930304973
288,0.0005935355465208588
289,0.00012497747838566652
290,-0.000719899771184742
291,-8.683273984220544e-05
292,-0.0008496685443387175
293,0.00016463721287840723
294,0.00042769723536932553
295,-0.0006632395234011659
296,-0.0007357171697310659
297,-0.0007024141488916343
298,-0.0010209975563679708
299,-0.002054420234415904
300,-0.0012436164581859461
301,0.0006962193393297158
302,-7.36061581665764e-05
303,0.0005992365617839483
304,0.0009467752856336586
305,-0.0005621349966693519
306,-2.2910027341312702e-05
307,0.00025320101410682274
308,2.2085986319405343e-05
309,0.0011444529205667758
310,-0.00022637589433054778
311,0.00012716952760566085
312,8.8568217945556e-05
313,0.0005131919389889839
314,0.0005374932216736319
315,0.0006733217892335968
316,0.0004955816381769269
317,0.00024073927222380333
318,0.00019057834186542245
319,0.0007670067088257287
320,0.0002711202390626412
321,-5.685379047480281e-05
322,0.0006764866971709151
323,-0.00036755772442377316
324,-0.0004895601738706145
325,0.00035618378871388033
326,0.00022596649184534657
327,0.0002182462483904119
328,-0.0001175971781604384
329,-0.0008611359502151208
330,-0.000442143301088385
331,-0.00026437202847951906
332,-0.00030285549059983884
333,5.233420528594047e-05
334,0.0006199875914736046
335,0.00023378933600255898
336,0.0001558967775382356
337,0.000478406874014329
338,0.00024319549461296366
339,0.0005554880571980829
340,3.1120001560089457e-06
341,-1.1174765346323475e-06
342,8.81085084624311e-06
343,-0.00011489435335345178
344,-6.603981201576185e-05
345,0.0004757875560965048
346,0.0005787896479432471
347,1.977565100835122e-05
348,9.735231210523295e-05
349,0.0010094780645526044
350,0.0010414148213361595
351,0.0003776125348938766
352,-0.0007191681622073888
353,-0.00020508177779260435
354,0.0005255812130131365
355,0.0006617571274329396
356,0.0018912612647538243
357,0.0030153198613244968
358,0.00011167770131484459
359,-0.0007116210472054123
360,-0.0019743602730457
361,0.0010853959056989562
362,0.0003892888606556873
363,-0.0008782819249838251
364,-0.001337195116867202
365,-0.0004788066977704522
366,0.00012209207951358476
367,-4.39960381170378e-05
368,0.0005754085756625226
369,-5.5589873839727567e-05
370,-0.0011244352813887435
371,-0.0007280154650024698
372,-0.0005241527577056132
373,-2.171804689562039e-05
374,-0.0009188094769148763
375,-0.0004941072007869209
376,-0.0015436020752354253
377,-0.0006662231759717409
378,0.001255055146093936
379,0.0014583038159770676
380,0.0010935026493038805
381,0.0005568707573010891
382,-0.00042201506813235157
383,0.002072462331839198
384,0.001994336924306745
385,0.0016663664108294523
386,0.0006767109704675602
387,0.0008962296876893705
388,0.0025052931276813325
389,-0.00040499780176067596
390,0.0006306696141714309
391,5.052444457438797e-05
392,0.00017523755755729863
393,-5.74814229684152e-05
394,-0.0003185685223301065
395,-0.0005259000139708444
396,-0.0016573708306102922
397,-3.504649954027254e-05
398,0.0010733323661673293
399,0.0019717463978434564
400,0.0010227918341674032
401,0.0019438005965405375
402,0.0003595838321264827
403,-5.795920722479402e-05
404,0.0008952653915771657
405,0.0010703408134034576
406,0.0002739112961293954
407,-8.481837282006638e-05
408,-0.0005565843722395214
409,-0.0003918343059020359
410,0.0002966612890185167
411,-0.0007272767499520534
412,-0.0018439131300813348
413,-0.0006290774488994722
414,-0.0010198768778025068
415,0.0002354104214622457
416,0.00019179376030803344
417,-0.0005354106978972092
418,0.00013077480300966907
419,-0.0014394942022841696
420,-0.002289446459572986
421,-0.0014993995880753699
422,-0.0008639180658170836
423,0.000523506801388265
424,0.0004646646162256502
425,1.2050501727969197e-05
426,0.00010035298010900335
427,0.0008332258461394888
428,4.713746533868027e-05
429,0.000284771827400987
430,9.573537100617438e-05
431,-7.57150001978445e-05
432,4.3620577165042165e-05
433,-0.0011065633452864766
434,-0.00039300889349899986
435,-0.0009012451622896594
436,-0.00042233873585445346
437,-0.0003103164416218342
438,-0.0012267176877386221
439,-0.0011614012115323336
440,0.00037768935075064837
441,0.0009778609687654933
442,0.0004382077660456438
443,-0.00013032983392641205
444,-0.0003639268414917763
445,0.0005383023514558442
446,0.0011012696680789086
447,0.0011226020157179793
448,-7.536151120842361e-05
449,-0.0008206787581016778
450,-0.0008719484919634586
451,-0.000610936874458477
452,-0.0003896859835455388
453,0.00011772731934254552
454,0.0003494386706296387
455,5.349916509393081e-05
456,-7.330613654960517e-05
457,0.0008250289631992198
458,0.0006681772256057351
459,-0.0002564879140041441
460,-0.000566762891279581
461,-0.0002504578090903889
462,-0.00033753848640836955
463,-0.0007374163099105505
464,-0.00023548592751106772
465,0.0005958558674480051
466,0.0008269333038367029
467,0.0006980353176740024
468,8.649006728374184e-05
469,0.00023136238374468586
470,0.0004449069574428691
471,0.00034632139444175315
472,0.0003681967320450624
473,0.00048823506096882624
474,0.0009611008294650088
475,0.0010115675711267487
476,0.0006311589337871905
477,3.792980466241182e-06
478,0.0005355874769815332
479,0.0004118173673884746
480,0.0007409279623452642
481,0.00014219489556133614
482,0.0002255328963076883
483,0.000561690872408913
484,-0.0001779092383579871
485,0.000634857523341313
486,-0.00018981222594422197
487,-0.0010699033648674
488,-0.0005800519366497918
489,-0.0006560581152066737
490,0.0006901364508994004
491,-0.0001950610257068211
492,0.0005947253721261116
493,-0.0003791307557599666
494,-0.0008485044995795548
495,-0.0011460778718357018
496,-5.189348976480632e-05
497,0.0022917218924741844
498,-0.00021773692632867254
499,-0.0006616498310760255
500,-0.0006489047010763698
501,0.0010557974700617049
502,-7.386532601511798e-05
503,-0.0001343250063356342
504,4.265275756384681e-05
505,0.0005562534761051933
506,0.0010828101649928013
507,0.000734923723521544
508,0.0003867150008179995
509,0.0008944182605907592
510,-0.0002452179403934312
511,0.00023402628154568683
512,-0.001539436882615452
513,-0.00038818247987517523
514,0.00017123629487717095
515,-0.0003304411139672375
516,-0.001643981553420244
517,-0.000764692766936418
518,0.0004025126504900635
519,0.0004289401864979502
520,0.000464092575078829
521,-0.0005703818410379289
522,-0.001154482666791767
523,-0.0006828877807068979
524,0.00038943472847535683
525,0.0008938336756880631
526,0.0002728474271300708
527,-0.0008589685677546143
528,-5.7301287212233935e-05
529,0.0002128661862125489
530,-0.0007555303681675257
531,-0.0005193884356763878
532,-0.0006946557805258632
533,-0.00039018401441400115
534,0.00035143302012258953
535,-0.00042599094774671727
536,0.0013439329707820467
537,0.00011348831158290865
538,0.00033210264808202514
539,-7.513688827000737e-05
540,0.00037143762005034046
541,0.00027426696063371093
542,-0.00011020645364728114
543,0.0009853321391831427
544,0.0004453382737836866
545,0.00048230684512274403
546,0.00034030928380733577
547,0.00040141526296691915
548,0.000533774686280117
549,0.00022737809390362235
550,0.00035396251020870963
551,-0.00015577026930158234
552,-0.00027950989433835093
553,0.0004479524462954017
554,-1.5014546222755327e-05
555,0.0008711152108308903
556,0.0004170991003139972
557,0.0006727174629632362
558,-0.0007926645431091371
559,-0.0011894409105663707
560,-0.0005486927218540194
561,-0.0006213116072717746
562,-0.00022897750145254382
563,-0.0002857536274012472
564,3.92020127719188e-05
565,-0.00057133868457012
566,0.0001657044464067465
567,0.0004984163726663992
568,-8.709235767678313e-05
569,0.0007329742476139474
570,0.0008620943876829594
571,0.0013965587823863935
572,0.0006734352737720466
573,-0.0003947847884662194
574,-6.446292882340227e-05
575,0.0003028903384933152
576,0.0009957455179468396
577,0.0007237638474711285
578,0.00043924487525300114
579,0.0005749811503682919
580,0.00018310286032435734
581,0.0006079739076339057
582,0.0005036606094966535
583,0.0004077061360987545
584,-0.00028654349937533015
585,0.00017261750382253736
586,0.00029222516250314247
587,0.00015995771538447056
588,0.00026930039983054865
589,2.8198010236011315e-05
590,-0.0023036264285775684
591,-0.00021651549535351057
592,0.0009537000556568105
593,2.6165942513643416e-05
594,-0.0024008076990592814
595,-0.0011378054807336107
596,-0.0013590652394207517
597,-0.0012409833175235556
598,-0.0008112315606217061
599,-0.00047925016937068216
600,0.0001105875392668288
601,0.000736464992080789
602,0.0003924762354879727
603,-0.00013131675686817602
604,-0.00023344303310889966
605,0.0005801930443827105
606,0.0004972990666379315
607,-3.963661887697057e-05
608,8.092612211426674e-05
609,-4.106931795519093e-05
610,0.0007721080808097439
611,-6.240570253295265e-05
612,-0.00023764967587304542
613,0.0006615845545282888
614,0.0005569886686404023
615,-0.00018452833231391919
616,-0.0007913781985006041
617,-0.0011438999330521172
618,-0.0004265317518788566
619,-0.00042169264877254864
620,-0.0006416439011039556
621,-0.0007774273971152085
622,-0.0008900329327596334
623,-0.0008844796546598084
624,-0.0007078022114332896
625,-0.0007210249894523498
626,-0.0013546348606101677
627,0.0001346336384582629
628,0.0014660525354219427
629,0.00047807252148716846
630,-0.00018253478719309785
631,0.00033223001433012805
632,-0.0007242134576368619
633,0.00036403423546828555
634,0.0009547488150295484
635,0.0010039576442302165
636,-0.00043454490634820187
637,-0.0003574260078198495
638,2.1329082078875745e-05
639,0.00023675993279843787
640,0.0009365462385689384
641,0.0013782831231301646
642,0.00018440482508938748
643,-0.00032698993849143373
644,-0.0005089507429822118
645,-0.0006515708032548164
646,0.00024760592682726736
647,-0.00012501522368198268
648,-6.623945488941331e-05
649,9.410321893706282e-05
650,0.00010899868777585301
651,0.0001754313980883649
652,9.245010870961519e-05
653,0.0003790447149302488
654,-8.92006945786649e-05
655,0.00016486330832716175
656,0.0003440587486619331
657,0.00042472522095090935
658,0.00047993415601793165
659,0.00042132394974449386
660,0.00038283292762865997
661,0.0004579385921944654
662,-0.00018673842815103832
663,0.00011423079997853831
664,-0.00020385831419307676
665,-0.0009256225803412917
666,-0.0016926487171302297
667,0.0006775109590172745
668,0.0007101962959775923
669,9.304363920746637e-05
670,0.0007003753286191465
671,0.00041058750844072585
672,-0.0003970559739642578
673,-0.0002055606632334438
674,0.00017811808357654597
675,-0.000565023449230416
676,0.00013651123974555603
677,-0.000308525828450157
678,0.00019113709817209092
679,0.0009221903536102935
680,-0.0008953901707730275
681,-0.0003510831108000297
682,-0.0007363369135961435
683,0.00010860846545835194
684,-0.00027327476413949837
685,-0.0008321605775668452
686,-0.0017908392196668932
687,-0.0015225932595189264
688,-0.0008702437152144464
689,-0.0005217215402957549
690,-0.0005404628926361254
691,-0.00018226450333107803
692,0.0005658770705114973
693,0.00020066469637733503
694,-0.0008276805121897625
695,-0.001964675313582613
696,-0.00023942037188012577
697,0.0014038808356437197
698,0.00024319017347411258
699,0.0017498332747895953
700,0.0006721801847298653
701,-0.0002183415512946868
702,7.874949649655592e-06
703,-0.001224471990404608
704,-0.001156836416431266
705,-0.0005462980038351246
706,0.0005419290438874676
707,-8.842527639374613e-05
708,-0.0001007044115753547
709,-9.104660324602844e-05
710,-9.463301367291699e-05
711,3.49918039467898e-05
712,0.0003306013098662408
713,-0.0003348022435868016
714,-0.001702409191037772
715,-0.0014094233976701695
716,-0.0007740472974964046
717,-0.0013118275316679508
718,-0.0004480097160763576
719,-0.0006534407002130553
720,0.000327342600829466
721,0.0015375005764955917
722,0.0007394756214444028
723,0.0005903362501355328
724,-8.638921691895519e-05
725,0.00031585415545404207
726,0.00015800734990405202
727,0.0012153594485790821
728,0.001780748265113939
729,0.000602231944548647
730,-0.0013168889666474485
731,-0.0015049129347604348
732,-0.0003294460051142018
733,0.00010301911519393352
734,0.0002933314606185044
735,0.00035354571185994575
736,0.0008248144579062928
737,0.00031441277893378637
738,-0.0002805750980096398
739,-0.0007791157621084116
740,-0.0004991809794025292
741,-0.00014769729889201226
742,-0.0001819579904278527
743,-6.96344438669216e-05
744,1.9672959317063332e-05
745,0.0009107229879760557
746,0.0013078020065725837
747,0.0008194433476225506
748,0.0007316922096987602
749,7.523392315111977e-05
750,0.00020144304953303142
751,0.0006485744742930945
752,0.0005943852802230586
753,-0.0005071275041690883
754,-0.0008092744187409253
755,-0.0004084092825648763
756,0.00024763415517472875
757,0.0010130183005451214
758,0.0001795349316631168
759,0.0009649834516961641
760,-0.0006949615882364203
761,-0.00107744257257443
762,0.0003401704133557566
763,0.0005237719625128689
764,-0.0008024713344715774
765,-0.00022885566750129963
766,-0.00038048830225884334
767,-0.00011051417493627314
768,5.791298202145677e-05
769,-0.0002447597687244704
770,2.0560400211706463e-05
771,-0.0005565094537595924
772,-0.00038656383419490264
773,-7.492791509950505e-05
774,-0.00012377463732861065
775,-0.0014168779319534484
776,8.258367949191107e-05
777,0.00045087203671373974
778,4.958060439572341e-05
779,0.00025663067685100237
780,0.0004279057948952754
781,-0.00019829302095820725
782,9.854325373518715e-05
783,0.00023080135043060295
784,0.00014643920154412262
785,4.402493790395475e-06
786,-0.00023446082629212828
787,-0.0002164217959913789
788,-0.00046369399017805434
789,0.00036962731625547415
790,0.00015131160784236466
791,5.3819588299124884e-05
792,0.00014539013854356932
793,-0.0001204903677144657
794,-0.0010799988319849275
795,0.0005029791428639766
796,0.0003005082401120126
797,-9.945225691429455e-06
798,-0.0018215292522881822
799,-0.0011621091017705771
800,-0.0006203316561352842
801,-0.000313369659382963
802,-0.0006269560933072688
803,-0.000149765683901457
804,-0.0006033650934303855
805,-0.00023935003476515445
806,-0.0006214515739415753
807,-0.001923404128484259
808,-0.002469523955275755
809,-0.00010763656593586646
810,-9.977281718728421e-05
811,-0.0013820285692126906
812,0.0004375373634704487
813,0.000703763655086638
814,0.000336309395246875
815,-0.0013881966530960334
816,-0.0010977803401861815
817,0.00015027277433128875
818,0.001287344572082456
819,0.0009567770473619593
820,0.0018907645280929596
821,0.0007050842978342834
822,-0.001050794210662915
823,-0.00010884741086411081
824,0.0002550318098824819
825,-0.0002964899027713406
826,0.00021040057987215135
827,0.0003161947165430547
828,0.001136133025453056
829,-0.00045161612791339175
830,6.89829473459094e-06
831,-0.0005205692322447304
832,0.0003285391420727387
833,0.00027856613256041073
834,0.0005330260149755444
835,-0.0012320992787273005
836,0.00031704692697562536
837,0.0009385314136815091
838,0.0013976737188964362
839,-2.0201513750476272e-05
840,0.0003070209727296376
841,2.7809828154365184e-05
842,-0.0005645140349070378
843,0.0010593616066933416
844,0.001162603588329155
845,-0.00011025308228719505
846,-0.0005550100087493649
847,-0.0005286383467481444
848,-0.0003559705235421314
849,0.0007524858363878557
850,-0.0003965708067576696
851,-0.00010968211622392837
852,-0.0007690305711353385
853,0.000289734256957188
854,0.0008707126515659702
855,-0.00044194027753852313
856,0.0004744722828317925
857,0.00033322447660386024
858,-0.0007869064815304973
859,-0.0011350182842801426
860,-0.0005123002484348651
861,-0.0007493246844046545
862,-0.0004522538700163154
863,-0.0010108890585631568
864,-0.00020366903950351173
865,3.248121049145341e-05
866,6.565083571562821e-05
867,0.0006023295668996467
868,0.0003272121899673292
869,0.000814297144990989
870,0.0006825189433532302
871,0.00019323070892624566
872,-1.1587616109322905e-05
873,0.00048368826190225587
874,0.0011328190447871017
875,0.0007789372755328125
876,0.0013180874734722134
877,0.00043533121350105777
878,0.0006859603881608286
879,-0.0002287282081601792
880,-8.742589477864015e-05
881,-0.0014002689927533202
882,-0.0003157004933659412
883,6.0076930223072086e-05
884,-0.0001334817844529266
885,-0.0019986188606371733
886,-0.0010153299502054219
887,-0.0004486095741670823
888,-0.001348573692550185
889,-0.0008365765971090842
890,-0.0009142238037644466
891,1.6045118325008377e-05
892,-0.0004502578374841541
893,-0.001986343791508583
894,-0.00026503021598701677
895,-0.000324786247507361
896,-0.00042193226161844503
897,-0.0007032713827867118
898,0.0007113974114305108
899,0.001395488350269189
900,0.002162003647311504
901,5.6882027926666854e-05
902,-0.0005822450897948695
903,-0.00016507600598175437
904,0.0005901041721738601
905,-0.00014025550436772143
906,-0.00044527528084766004
907,-7.792421485140981e-05
908,-0.00029058180026025654
909,5.913403992544668e-05
910,-0.000478047252366994
911,0.000802679859301387
912,0.00020628935415560365
913,0.0005281870859528047
914,0.0007133905265685148
915,2.0418060838850423e-05
916,0.00020867797718325838
917,-0.0004989245595595184
918,-0.0002573877923346692
919,-0.0003982868288314744
920,-0.0010572372469373778
921,-0.0010720653215873243
922,-0.000702516516115523
923,-0.000890781031596434
924,-0.00027615425905445847
925,-0.0016984140116092126
926,-0.0006604109695709163
927,-0.0007904863372373548
928,-0.0015387135747124074
929,-0.0009130168125950463
930,-0.0004924594140980131
931,0.0012437473480278326
932,0.0008525133561463774
933,0.0010155839421812397
934,-0.0008500161724088331
935,-0.0011833978310334366
936,0.0007975416862876238
937,0.0006846625706166121
938,0.0006253694686438907
939,0.0006478343161905563
940,0.001525093068330542
941,0.0008463160540057383
942,0.0009297051027478998
943,0.00038145177366889066
944,-0.00043632397369717233
945,-0.0016895736324797224
946,-0.0009655041068379535
947,-0.00023661220528706535
948,-0.0002074551800531508
949,-0.0007558508739388579
950,-0.0002520082215701301
951,-0.0003090183549438657
952,-0.0005085724352466346
953,-0.00013311051487238182
954,-0.00010985433968566959
955,-0.00010241715698612568
956,5.510513498129861e-06
957,0.00037974461315116797
958,-0.00026529538909929865
959,-0.0006623545471258149
960,-0.0013511861230357362
961,-0.00012802158060085873
962,-0.0004139292434290256
963,-0.0007094107617730745
964,-0.0007994605324296405
965,-0.001027833704330174
966,0.00037476120078589376
967,-6.138473812520564e-05
968,-0.0006010240591043824
969,0.0007127474908789144
970,0.00025300993945080437
971,0.001296020860732263
972,-0.00021102112459389248
973,0.00038580465699240846
974,0.0004052296982986419
975,0.001596497969894922
976,-0.0003677273214981051
977,0.0005153410452564586
978,-0.0008550384641420979
979,-0.000871496611234924
980,-0.00013066559148270596
981,0.00046227343705537754
982,0.0006821264534964055
983,-0.0001741812348553841
984,2.9214605386586142e-05
985,-0.00016555997028408942
986,-0.001087952784020231
987,-0.0007140631707722525
988,0.00021664338798854465
989,0.00011677127414234252
990,0.0005778304915288763
991,0.00036186034711535966
992,0.0009774001348331592
993,0.0014037666547749572
994,-5.754448088668759e-06
995,0.0007264128224380948
996,0.00047042982780669615
997,-0.00010408380281133473
998,-0.0007228059782742704
999,-0.0017819778071567908
1000,-3.483039557716636e-05
1001,0.0018093865042312584
1002,0.0008773739141123834
1003,0.0002942837687481044
1004,6.270051715472094e-05
1005,-0.0006043222893495683
1006,-0.0007639130502070384
1007,-0.0011136123370279985
1008,-0.00018236485072429355
1009,5.2992034301971105e-05
1010,5.826862335545926e-05
1011,0.001124967661013569
1012,0.0008531516775616543
1013,0.0003556421031597367
1014,0.00018459435366038887
1015,-0.00014477681330673261
1016,-0.0010878446394927594
1017,0.0003180639118739947
1018,0.0003147582195791705
1019,0.0005755743998726308
1020,-5.898265986832781e-05
1021,-0.0003874244497265637
1022,0.00037521221016439087
1023,3.072576730712703e-05
1024,0.0003866447378643709
1025,-0.0004079619239238781
1026,0.00017714762722521093
1027,0.0008293399593197996
1028,0.0009563424612796369
1029,8.907263495281398e-05
1030,0.00035497646053016604
1031,0.00013151280662749212
1032,0.00031391497239789304
1033,-0.00013735230757835605
1034,-0.0009136998468493574
1035,0.00027752432852302635
1036,0.0011753501375543133
1037,-1.8042456582307316e-06
1038,-0.00019224144219175351
1039,-0.0007624350845758439
1040,-0.001719620775805534
1041,-0.0009386960822340864
1042,-0.0011247623641059542
1043,-0.0018272013968783452
1044,-0.0006013549741941931
1045,0.0013789618327670185
1046,0.00027568109274808076
1047,-0.00014129607936445233
1048,-0.00010290270037973064
1049,4.62316423909683e-05
1050,-0.0018102208383292014
1051,-0.0005806431270816007
1052,-0.0008698558789195247
1053,-0.00035276983166632983
1054,-9.425740180867841e-05
1055,0.000132496215130663
1056,-0.001242649036629306
1057,0.0003913542526308702
1058,0.0007040887378399574
1059,0.0013220197288701036
1060,0.0012060968671602917
1061,0.0007563664181092438
1062,0.0010551985395804149
1063,0.0009396032334444713
1064,0.0010673463585946915
1065,0.0008476528443184026
1066,0.0010063524224402313
1067,0.00015626925571990283
1068,-0.0007071344106197623
1069,-0.0007000468088927979
1070,0.0004988821133287774
1071,0.00028278520817042645
1072,-0.0007871789146654645
1073,7.668484739185433e-05
1074,0.0005872135062796082
1075,-0.0001838243108664206
1076,-5.369474846901282e-05
1077,-2.4448828559521253e-05
1078,0.00018240916639560283
1079,0.00019155349185948778
1080,0.0001819721356090024
1081,0.0001981164303787911
1082,-0.0001864744735033272
1083,0.0003365630380083921
1084,0.00036599402657160334
1085,0.00044497522813505134
1086,0.0005669502237282858
1087,-4.1356381527607794e-05
1088,-0.001201756899810615
1089,3.650851349162943e-05
1090,-0.0001402783915833674
1091,0.0005286682052236465
1092,0.0004963656012111445
1093,0.0006691025807809573
1094,0.0008510157093397927
1095,0.0006817341094168749
1096,0.0011243045226382849
1097,0.00042560213628125074
1098,0.00018719653452764522
1099,0.00019312711189041555
1100,0.00033733748800048166
1101,0.0003930309484836381
1102,-0.00018612778925618757
1103,-0.0005864816503592241
